"Step","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 1.0} - current_best_fitness","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 1.0} - current_best_fitness__MIN","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 1.0} - current_best_fitness__MAX"
"258","200","200","200"
"259","200","200","200"
"260","200","200","200"
"261","200","200","200"
"262","200","200","200"
"263","200","200","200"
"264","200","200","200"
"265","200","200","200"
"266","200","200","200"
"267","200","200","200"
"268","200","200","200"
"269","200","200","200"
"270","200","200","200"
"271","200","200","200"
"272","200","200","200"
"273","200","200","200"
"274","200","200","200"
"275","200","200","200"
"276","200","200","200"
"277","200","200","200"
"278","200","200","200"
"279","200","200","200"
"280","200","200","200"
"281","200","200","200"
"282","200","200","200"
"283","200","200","200"
"284","200","200","200"
"285","200","200","200"
"286","200","200","200"
"287","200","200","200"
"288","200","200","200"
"289","200","200","200"
"290","200","200","200"
"291","200","200","200"
"292","200","200","200"
"293","200","200","200"
"294","200","200","200"
"295","200","200","200"
"296","200","200","200"
"297","200","200","200"
"298","200","200","200"
"299","200","200","200"
"300","200","200","200"
"301","200","200","200"
"302","200","200","200"
"303","200","200","200"
"304","200","200","200"
"305","200","200","200"
"306","200","200","200"
"307","200","200","200"
"308","200","200","200"
"309","200","200","200"
"310","200","200","200"
"311","200","200","200"
"312","200","200","200"
"313","200","200","200"
"314","200","200","200"
"315","200","200","200"
"316","200","200","200"
"317","200","200","200"
"318","200","200","200"
"319","200","200","200"
"320","200","200","200"
"321","200","200","200"
"322","200","200","200"
"323","200","200","200"
"324","200","200","200"
"325","200","200","200"
"326","200","200","200"
"327","200","200","200"
"328","200","200","200"
"329","200","200","200"
"330","200","200","200"
"331","200","200","200"
"332","200","200","200"
"333","200","200","200"
"334","200","200","200"
"335","200","200","200"
"336","200","200","200"
"337","200","200","200"
"338","200","200","200"
"339","200","200","200"
"340","200","200","200"
"341","200","200","200"
"342","200","200","200"
"343","200","200","200"
"344","200","200","200"
"345","200","200","200"
"346","200","200","200"
"347","200","200","200"
"348","200","200","200"
"349","200","200","200"
"350","200","200","200"
"351","200","200","200"
"352","200","200","200"
"353","200","200","200"
"354","200","200","200"
"355","200","200","200"
"356","200","200","200"
"357","200","200","200"
"358","200","200","200"
"359","200","200","200"
"360","200","200","200"
"361","200","200","200"
"362","200","200","200"
"363","200","200","200"
"364","200","200","200"
"365","200","200","200"
"366","200","200","200"
"367","200","200","200"
"368","200","200","200"
"369","200","200","200"
"370","200","200","200"
"371","200","200","200"
"372","200","200","200"
"373","200","200","200"
"374","200","200","200"
"375","200","200","200"
"376","200","200","200"
"377","200","200","200"
"378","200","200","200"
"379","200","200","200"
"380","200","200","200"
"381","200","200","200"
"382","200","200","200"
"383","200","200","200"
"384","200","200","200"
"385","200","200","200"
"386","200","200","200"
"387","200","200","200"
"388","200","200","200"
"389","200","200","200"
"390","200","200","200"
"391","200","200","200"
"392","200","200","200"
"393","200","200","200"
"394","200","200","200"
"395","200","200","200"
"396","200","200","200"
"397","200","200","200"
"398","200","200","200"
"399","200","200","200"
"400","9","9","9"
"401","10","10","10"
"402","10","10","10"
"403","9","9","9"
"404","9","9","9"
"405","9","9","9"
"406","10","10","10"
"407","9","9","9"
"408","9","9","9"
"409","10","10","10"
"410","10","10","10"
"411","10","10","10"
"412","9","9","9"
"413","10","10","10"
"414","10","10","10"
"415","9","9","9"
"416","10","10","10"
"417","9","9","9"
"418","10","10","10"
"419","10","10","10"
"420","9","9","9"
"421","10","10","10"
"422","10","10","10"
"423","9","9","9"
"424","11","11","11"
"425","10","10","10"
"426","10","10","10"
"427","9","9","9"
"428","10","10","10"
"429","10","10","10"
"430","10","10","10"
"431","10","10","10"
"432","10","10","10"
"433","10","10","10"
"434","9","9","9"
"435","11","11","11"
"436","10","10","10"
"437","10","10","10"
"438","9","9","9"
"439","8","8","8"
"440","10","10","10"
"441","9","9","9"
"442","9","9","9"
"443","11","11","11"
"444","8","8","8"
"445","9","9","9"
"446","10","10","10"
"447","10","10","10"
"448","10","10","10"
"449","9","9","9"
"450","9","9","9"
"451","9","9","9"
"452","10","10","10"
"453","10","10","10"
"454","9","9","9"
"455","10","10","10"
"456","10","10","10"
"457","8","8","8"
"458","9","9","9"
"459","9","9","9"
"460","10","10","10"
"461","10","10","10"
"462","9","9","9"
"463","11","11","11"
"464","8","8","8"
"465","10","10","10"
"466","8","8","8"
"467","9","9","9"
"468","10","10","10"
"469","10","10","10"
"470","10","10","10"
"471","9","9","9"
"472","9","9","9"
"473","10","10","10"
"474","9","9","9"
"475","10","10","10"
"476","10","10","10"
"477","10","10","10"
"478","10","10","10"
"479","10","10","10"
"480","8","8","8"
"481","11","11","11"
"482","9","9","9"
"483","10","10","10"
"484","10","10","10"
"485","10","10","10"
"486","10","10","10"
"487","9","9","9"
"488","10","10","10"
"489","10","10","10"
"490","10","10","10"
"491","8","8","8"
"492","9","9","9"
"493","10","10","10"
"494","9","9","9"
"495","10","10","10"
"496","10","10","10"
"497","10","10","10"
"498","8","8","8"
"499","11","11","11"
"500","10","10","10"
"501","10","10","10"
"502","10","10","10"
"503","8","8","8"
"504","9","9","9"
"505","10","10","10"
"506","10","10","10"
"507","10","10","10"
"508","10","10","10"
"509","8","8","8"
"510","9","9","9"
"511","9","9","9"
"512","9","9","9"
"513","8","8","8"
"514","9","9","9"
"515","10","10","10"
"516","10","10","10"
"517","9","9","9"
"518","10","10","10"
"519","10","10","10"
"520","11","11","11"
"521","10","10","10"
"522","10","10","10"
"523","9","9","9"
"524","9","9","9"
"525","9","9","9"
"526","10","10","10"
"527","10","10","10"
"528","9","9","9"
"529","9","9","9"
"530","9","9","9"
"531","10","10","10"
"532","10","10","10"
"533","10","10","10"
"534","10","10","10"
"535","10","10","10"
"536","9","9","9"
"537","10","10","10"
"538","10","10","10"
"539","9","9","9"
"540","10","10","10"
"541","9","9","9"
"542","10","10","10"
"543","9","9","9"
"544","9","9","9"
"545","10","10","10"
"546","10","10","10"
"547","9","9","9"
"548","10","10","10"
"549","8","8","8"
"550","10","10","10"
"551","9","9","9"
"552","10","10","10"
"553","9","9","9"
"554","10","10","10"
"555","10","10","10"
"556","9","9","9"
"557","10","10","10"
"558","11","11","11"
"559","9","9","9"
"560","8","8","8"
"561","10","10","10"
"562","10","10","10"
"563","11","11","11"
"564","10","10","10"
"565","11","11","11"
"566","9","9","9"
"567","9","9","9"
"568","9","9","9"
"569","9","9","9"
"570","10","10","10"
"571","9","9","9"
"572","8","8","8"
"573","10","10","10"
"574","10","10","10"
"575","10","10","10"
"576","10","10","10"
"577","10","10","10"
"578","10","10","10"
"579","9","9","9"
"580","10","10","10"
"581","10","10","10"
"582","9","9","9"
"583","10","10","10"
"584","10","10","10"
"585","11","11","11"
"586","10","10","10"
"587","9","9","9"
"588","9","9","9"
"589","8","8","8"
"590","8","8","8"
"591","9","9","9"
"592","9","9","9"
"593","10","10","10"
"594","9","9","9"
"595","10","10","10"
"596","10","10","10"
"597","10","10","10"
"598","9","9","9"
"599","10","10","10"
"600","10","10","10"
"601","8","8","8"
"602","8","8","8"
"603","9","9","9"
"604","9","9","9"
"605","8","8","8"
"606","9","9","9"
"607","9","9","9"
"608","10","10","10"
"609","10","10","10"
"610","10","10","10"
"611","10","10","10"
"612","10","10","10"
"613","10","10","10"
"614","9","9","9"
"615","9","9","9"
"616","11","11","11"
"617","9","9","9"
"618","11","11","11"
"619","10","10","10"
"620","9","9","9"
"621","10","10","10"
"622","10","10","10"
"623","10","10","10"
"624","9","9","9"
"625","10","10","10"
"626","9","9","9"
"627","10","10","10"
"628","9","9","9"
"629","9","9","9"
"630","10","10","10"
"631","9","9","9"
"632","9","9","9"
"633","10","10","10"
"634","10","10","10"
"635","9","9","9"
"636","9","9","9"
"637","11","11","11"
"638","10","10","10"
"639","9","9","9"
"640","10","10","10"
"641","10","10","10"
"642","10","10","10"
"643","10","10","10"
"644","10","10","10"
"645","11","11","11"
"646","10","10","10"
"647","10","10","10"
"648","9","9","9"
"649","9","9","9"
"650","9","9","9"
"651","10","10","10"
"652","9","9","9"
"653","9","9","9"
"654","8","8","8"
"655","11","11","11"
"656","9","9","9"
"657","8","8","8"
"658","9","9","9"
"659","9","9","9"
"660","11","11","11"
"661","10","10","10"
"662","10","10","10"
"663","11","11","11"
"664","10","10","10"
"665","10","10","10"
"666","9","9","9"
"667","10","10","10"
"668","9","9","9"
"669","9","9","9"
"670","10","10","10"
"671","9","9","9"
"672","9","9","9"
"673","10","10","10"
"674","10","10","10"
"675","9","9","9"
"676","10","10","10"
"677","9","9","9"
"678","9","9","9"
"679","10","10","10"
"680","10","10","10"
"681","10","10","10"
"682","9","9","9"
"683","11","11","11"
"684","9","9","9"
"685","10","10","10"
"686","10","10","10"
"687","9","9","9"
"688","10","10","10"
"689","9","9","9"
"690","8","8","8"
"691","9","9","9"
"692","10","10","10"
"693","10","10","10"
"694","10","10","10"
"695","10","10","10"
"696","10","10","10"
"697","9","9","9"
"698","8","8","8"
"699","9","9","9"
"700","10","10","10"
"701","9","9","9"
"702","8","8","8"
"703","9","9","9"
"704","10","10","10"
"705","11","11","11"
"706","10","10","10"
"707","9","9","9"
"708","10","10","10"
"709","10","10","10"
"710","9","9","9"
"711","10","10","10"
"712","9","9","9"
"713","9","9","9"
"714","8","8","8"
"715","9","9","9"
"716","9","9","9"
"717","9","9","9"
"718","10","10","10"
"719","10","10","10"
"720","9","9","9"
"721","10","10","10"
"722","9","9","9"
"723","10","10","10"
"724","10","10","10"
"725","11","11","11"
"726","9","9","9"
"727","10","10","10"
"728","9","9","9"
"729","10","10","10"
"730","9","9","9"
"731","10","10","10"
"732","10","10","10"
"733","9","9","9"
"734","10","10","10"
"735","9","9","9"
"736","10","10","10"
"737","9","9","9"
"738","10","10","10"
"739","9","9","9"
"740","9","9","9"
"741","10","10","10"
"742","10","10","10"
"743","8","8","8"
"744","11","11","11"
"745","11","11","11"
"746","9","9","9"
"747","9","9","9"
"748","10","10","10"
"749","9","9","9"
"750","9","9","9"
"751","8","8","8"
"752","9","9","9"
"753","10","10","10"
"754","10","10","10"
"755","10","10","10"
"756","11","11","11"
"757","11","11","11"
"758","10","10","10"
"759","9","9","9"
"760","10","10","10"
"761","9","9","9"
"762","8","8","8"
"763","10","10","10"
"764","9","9","9"
"765","8","8","8"
"766","11","11","11"
"767","9","9","9"
"768","11","11","11"
"769","9","9","9"
"770","10","10","10"
"771","10","10","10"
"772","10","10","10"
"773","9","9","9"
"774","9","9","9"
"775","8","8","8"
"776","10","10","10"
"777","11","11","11"
"778","10","10","10"
"779","9","9","9"
"780","10","10","10"
"781","9","9","9"
"782","10","10","10"
"783","9","9","9"
"784","8","8","8"
"785","9","9","9"
"786","9","9","9"
"787","9","9","9"
"788","10","10","10"
"789","9","9","9"
"790","11","11","11"
"791","9","9","9"
"792","9","9","9"
"793","9","9","9"
"794","8","8","8"
"795","10","10","10"
"796","9","9","9"
"797","9","9","9"
"798","9","9","9"
"799","10","10","10"
"800","11","11","11"
"801","12","12","12"
"802","10","10","10"
"803","10","10","10"
"804","11","11","11"
"805","13","13","13"
"806","12","12","12"
"807","12","12","12"
"808","11","11","11"
"809","11","11","11"
"810","13","13","13"
"811","11","11","11"
"812","10","10","10"
"813","12","12","12"
"814","13","13","13"
"815","13","13","13"
"816","12","12","12"
"817","11","11","11"
"818","12","12","12"
"819","12","12","12"
"820","12","12","12"
"821","12","12","12"
"822","11","11","11"
"823","12","12","12"
"824","11","11","11"
"825","13","13","13"
"826","12","12","12"
"827","12","12","12"
"828","12","12","12"
"829","11","11","11"
"830","11","11","11"
"831","12","12","12"
"832","12","12","12"
"833","12","12","12"
"834","12","12","12"
"835","11","11","11"
"836","12","12","12"
"837","12","12","12"
"838","11","11","11"
"839","12","12","12"
"840","10","10","10"
"841","11","11","11"
"842","11","11","11"
"843","12","12","12"
"844","11","11","11"
"845","12","12","12"
"846","12","12","12"
"847","12","12","12"
"848","12","12","12"
"849","12","12","12"
"850","12","12","12"
"851","12","12","12"
"852","12","12","12"
"853","11","11","11"
"854","12","12","12"
"855","12","12","12"
"856","13","13","13"
"857","13","13","13"
"858","11","11","11"
"859","11","11","11"
"860","11","11","11"
"861","12","12","12"
"862","12","12","12"
"863","11","11","11"
"864","10","10","10"
"865","11","11","11"
"866","13","13","13"
"867","11","11","11"
"868","12","12","12"
"869","10","10","10"
"870","11","11","11"
"871","12","12","12"
"872","11","11","11"
"873","10","10","10"
"874","11","11","11"
"875","13","13","13"
"876","10","10","10"
"877","12","12","12"
"878","12","12","12"
"879","11","11","11"
"880","12","12","12"
"881","11","11","11"
"882","12","12","12"
"883","13","13","13"
"884","12","12","12"
"885","12","12","12"
"886","12","12","12"
"887","11","11","11"
"888","12","12","12"
"889","12","12","12"
"890","11","11","11"
"891","11","11","11"
"892","11","11","11"
"893","12","12","12"
"894","11","11","11"
"895","10","10","10"
"896","11","11","11"
"897","12","12","12"
"898","12","12","12"
"899","12","12","12"
"900","12","12","12"
"901","10","10","10"
"902","12","12","12"
"903","10","10","10"
"904","11","11","11"
"905","11","11","11"
"906","11","11","11"
"907","13","13","13"
"908","12","12","12"
"909","12","12","12"
"910","12","12","12"
"911","11","11","11"
"912","12","12","12"
"913","12","12","12"
"914","11","11","11"
"915","11","11","11"
"916","11","11","11"
"917","12","12","12"
"918","11","11","11"
"919","11","11","11"
"920","12","12","12"
"921","11","11","11"
"922","12","12","12"
"923","11","11","11"
"924","11","11","11"
"925","12","12","12"
"926","11","11","11"
"927","11","11","11"
"928","12","12","12"
"929","12","12","12"
"930","13","13","13"
"931","11","11","11"
"932","10","10","10"
"933","11","11","11"
"934","11","11","11"
"935","10","10","10"
"936","10","10","10"
"937","13","13","13"
"938","12","12","12"
"939","11","11","11"
"940","10","10","10"
"941","11","11","11"
"942","12","12","12"
"943","13","13","13"
"944","12","12","12"
"945","12","12","12"
"946","12","12","12"
"947","12","12","12"
"948","11","11","11"
"949","12","12","12"
"950","12","12","12"
"951","12","12","12"
"952","13","13","13"
"953","11","11","11"
"954","12","12","12"
"955","11","11","11"
"956","11","11","11"
"957","11","11","11"
"958","11","11","11"
"959","12","12","12"
"960","12","12","12"
"961","12","12","12"
"962","10","10","10"
"963","12","12","12"
"964","11","11","11"
"965","12","12","12"
"966","13","13","13"
"967","12","12","12"
"968","10","10","10"
"969","13","13","13"
"970","10","10","10"
"971","11","11","11"
"972","12","12","12"
"973","10","10","10"
"974","12","12","12"
"975","12","12","12"
"976","13","13","13"
"977","12","12","12"
"978","12","12","12"
"979","13","13","13"
"980","12","12","12"
"981","13","13","13"
"982","13","13","13"
"983","11","11","11"
"984","11","11","11"
"985","12","12","12"
"986","12","12","12"
"987","11","11","11"
"988","11","11","11"
"989","11","11","11"
"990","11","11","11"
"991","11","11","11"
"992","12","12","12"
"993","11","11","11"
"994","11","11","11"
"995","12","12","12"
"996","12","12","12"
"997","11","11","11"
"998","12","12","12"
"999","11","11","11"
"1000","12","12","12"
"1001","11","11","11"
"1002","13","13","13"
"1003","10","10","10"
"1004","11","11","11"
"1005","10","10","10"
"1006","10","10","10"
"1007","12","12","12"
"1008","12","12","12"
"1009","13","13","13"
"1010","11","11","11"
"1011","13","13","13"
"1012","12","12","12"
"1013","11","11","11"
"1014","10","10","10"
"1015","11","11","11"
"1016","11","11","11"
"1017","11","11","11"
"1018","10","10","10"
"1019","11","11","11"
"1020","11","11","11"
"1021","11","11","11"
"1022","9","9","9"
"1023","12","12","12"
"1024","11","11","11"
"1025","12","12","12"
"1026","12","12","12"
"1027","11","11","11"
"1028","12","12","12"
"1029","12","12","12"
"1030","10","10","10"
"1031","11","11","11"
"1032","11","11","11"
"1033","12","12","12"
"1034","12","12","12"
"1035","10","10","10"
"1036","11","11","11"
"1037","11","11","11"
"1038","13","13","13"
"1039","10","10","10"
"1040","11","11","11"
"1041","10","10","10"
"1042","11","11","11"
"1043","12","12","12"
"1044","12","12","12"
"1045","11","11","11"
"1046","12","12","12"
"1047","11","11","11"
"1048","12","12","12"
"1049","12","12","12"
"1050","11","11","11"
"1051","12","12","12"
"1052","11","11","11"
"1053","12","12","12"
"1054","11","11","11"
"1055","12","12","12"
"1056","11","11","11"
"1057","12","12","12"
"1058","11","11","11"
"1059","12","12","12"
"1060","11","11","11"
"1061","10","10","10"
"1062","10","10","10"
"1063","13","13","13"
"1064","11","11","11"
"1065","11","11","11"
"1066","12","12","12"
"1067","12","12","12"
"1068","12","12","12"
"1069","12","12","12"
"1070","10","10","10"
"1071","12","12","12"
"1072","9","9","9"
"1073","13","13","13"
"1074","12","12","12"
"1075","11","11","11"
"1076","12","12","12"
"1077","12","12","12"
"1078","11","11","11"
"1079","12","12","12"
"1080","12","12","12"
"1081","13","13","13"
"1082","12","12","12"
"1083","11","11","11"
"1084","10","10","10"
"1085","12","12","12"
"1086","11","11","11"
"1087","12","12","12"
"1088","11","11","11"
"1089","12","12","12"
"1090","12","12","12"
"1091","11","11","11"
"1092","11","11","11"
"1093","13","13","13"
"1094","12","12","12"
"1095","12","12","12"
"1096","10","10","10"
"1097","11","11","11"
"1098","12","12","12"
"1099","10","10","10"
"1100","11","11","11"
"1101","13","13","13"
"1102","12","12","12"
"1103","11","11","11"
"1104","12","12","12"
"1105","10","10","10"
"1106","11","11","11"
"1107","11","11","11"
"1108","12","12","12"
"1109","11","11","11"
"1110","11","11","11"
"1111","12","12","12"
"1112","13","13","13"
"1113","11","11","11"
"1114","12","12","12"
"1115","12","12","12"
"1116","12","12","12"
"1117","10","10","10"
"1118","12","12","12"
"1119","13","13","13"
"1120","11","11","11"
"1121","12","12","12"
"1122","10","10","10"
"1123","12","12","12"
"1124","12","12","12"
"1125","12","12","12"
"1126","13","13","13"
"1127","11","11","11"
"1128","12","12","12"
"1129","11","11","11"
"1130","11","11","11"
"1131","11","11","11"
"1132","11","11","11"
"1133","12","12","12"
"1134","12","12","12"
"1135","11","11","11"
"1136","10","10","10"
"1137","10","10","10"
"1138","11","11","11"
"1139","12","12","12"
"1140","11","11","11"
"1141","12","12","12"
"1142","12","12","12"
"1143","12","12","12"
"1144","11","11","11"
"1145","12","12","12"
"1146","12","12","12"
"1147","11","11","11"
"1148","11","11","11"
"1149","11","11","11"
"1150","12","12","12"
"1151","11","11","11"
"1152","11","11","11"
"1153","11","11","11"
"1154","11","11","11"
"1155","11","11","11"
"1156","11","11","11"
"1157","11","11","11"
"1158","11","11","11"
"1159","12","12","12"
"1160","12","12","12"
"1161","12","12","12"
"1162","10","10","10"
"1163","11","11","11"
"1164","13","13","13"
"1165","11","11","11"
"1166","12","12","12"
"1167","12","12","12"
"1168","10","10","10"
"1169","11","11","11"
"1170","11","11","11"
"1171","12","12","12"
"1172","11","11","11"
"1173","11","11","11"
"1174","12","12","12"
"1175","12","12","12"
"1176","12","12","12"
"1177","12","12","12"
"1178","11","11","11"
"1179","12","12","12"
"1180","11","11","11"
"1181","13","13","13"
"1182","11","11","11"
"1183","11","11","11"
"1184","11","11","11"
"1185","12","12","12"
"1186","11","11","11"
"1187","11","11","11"
"1188","11","11","11"
"1189","11","11","11"
"1190","11","11","11"
"1191","11","11","11"
"1192","12","12","12"
"1193","11","11","11"
"1194","10","10","10"
"1195","11","11","11"
"1196","11","11","11"
"1197","11","11","11"
"1198","12","12","12"
"1199","12","12","12"
"1200","10","10","10"
"1201","9","9","9"
"1202","10","10","10"
"1203","9","9","9"
"1204","10","10","10"
"1205","10","10","10"
"1206","9","9","9"
"1207","10","10","10"
"1208","8","8","8"
"1209","10","10","10"
"1210","11","11","11"
"1211","9","9","9"
"1212","12","12","12"
"1213","9","9","9"
"1214","9","9","9"
"1215","10","10","10"
"1216","11","11","11"
"1217","10","10","10"
"1218","10","10","10"
"1219","9","9","9"
"1220","9","9","9"
"1221","8","8","8"
"1222","9","9","9"
"1223","9","9","9"
"1224","10","10","10"
"1225","10","10","10"
"1226","8","8","8"
"1227","9","9","9"
"1228","10","10","10"
"1229","8","8","8"
"1230","10","10","10"
"1231","9","9","9"
"1232","8","8","8"
"1233","10","10","10"
"1234","9","9","9"
"1235","10","10","10"
"1236","10","10","10"
"1237","9","9","9"
"1238","10","10","10"
"1239","9","9","9"
"1240","9","9","9"
"1241","10","10","10"
"1242","9","9","9"
"1243","9","9","9"
"1244","10","10","10"
"1245","10","10","10"
"1246","10","10","10"
"1247","10","10","10"
"1248","9","9","9"
"1249","9","9","9"
"1250","11","11","11"
"1251","10","10","10"
"1252","9","9","9"
"1253","10","10","10"
"1254","10","10","10"
"1255","10","10","10"
"1256","10","10","10"
"1257","9","9","9"
"1258","9","9","9"
"1259","9","9","9"
"1260","8","8","8"
"1261","10","10","10"
"1262","9","9","9"
"1263","10","10","10"
"1264","10","10","10"
"1265","10","10","10"
"1266","8","8","8"
"1267","10","10","10"
"1268","10","10","10"
"1269","9","9","9"
"1270","9","9","9"
"1271","8","8","8"
"1272","10","10","10"
"1273","10","10","10"
"1274","10","10","10"
"1275","9","9","9"
"1276","9","9","9"
"1277","10","10","10"
"1278","10","10","10"
"1279","11","11","11"
"1280","10","10","10"
"1281","9","9","9"
"1282","10","10","10"
"1283","9","9","9"
"1284","8","8","8"
"1285","11","11","11"
"1286","10","10","10"
"1287","10","10","10"
"1288","9","9","9"
"1289","10","10","10"
"1290","10","10","10"
"1291","9","9","9"
"1292","9","9","9"
"1293","9","9","9"
"1294","10","10","10"
"1295","9","9","9"
"1296","9","9","9"
"1297","9","9","9"
"1298","9","9","9"
"1299","10","10","10"
"1300","10","10","10"
"1301","9","9","9"
"1302","9","9","9"
"1303","10","10","10"
"1304","10","10","10"
"1305","10","10","10"
"1306","11","11","11"
"1307","9","9","9"
"1308","9","9","9"
"1309","10","10","10"
"1310","10","10","10"
"1311","9","9","9"
"1312","9","9","9"
"1313","10","10","10"
"1314","9","9","9"
"1315","10","10","10"
"1316","10","10","10"
"1317","9","9","9"
"1318","9","9","9"
"1319","9","9","9"
"1320","8","8","8"
"1321","10","10","10"
"1322","8","8","8"
"1323","9","9","9"
"1324","11","11","11"
"1325","10","10","10"
"1326","9","9","9"
"1327","11","11","11"
